"date/time (SER UTC+1,00)",Debit[l/s]
17.3.2015 21:35:00,92
17.3.2015 21:40:00,91
17.3.2015 21:45:00,89
17.3.2015 21:50:00,88
17.3.2015 21:55:00,86
17.3.2015 22:00:00,86
17.3.2015 22:05:00,83
17.3.2015 22:10:00,85
17.3.2015 22:15:00,85
17.3.2015 22:20:00,85
17.3.2015 22:25:00,82
17.3.2015 22:30:00,81
17.3.2015 22:35:00,82
17.3.2015 22:40:00,82
17.3.2015 22:45:00,83
17.3.2015 22:50:00,81
17.3.2015 22:55:00,81
17.3.2015 23:00:00,82
17.3.2015 23:05:00,81
17.3.2015 23:10:00,80
17.3.2015 23:15:00,82
17.3.2015 23:20:00,81
17.3.2015 23:25:00,82
17.3.2015 23:30:00,82
17.3.2015 23:35:00,82
17.3.2015 23:40:00,79
17.3.2015 23:45:00,78
17.3.2015 23:50:00,74
17.3.2015 23:55:00,74
18.3.2015 00:00:00,70
18.3.2015 00:05:00,67
18.3.2015 00:10:00,67
18.3.2015 00:15:00,66
18.3.2015 00:20:00,64
18.3.2015 00:25:00,62
18.3.2015 00:30:00,61
18.3.2015 00:35:00,59
18.3.2015 00:40:00,59
18.3.2015 00:45:00,58
18.3.2015 00:50:00,56
18.3.2015 00:55:00,56
18.3.2015 01:00:00,54
18.3.2015 01:05:00,53
18.3.2015 01:10:00,51
18.3.2015 01:15:00,51
18.3.2015 01:20:00,49
18.3.2015 01:25:00,50
18.3.2015 01:30:00,46
18.3.2015 01:35:00,49
18.3.2015 01:40:00,50
18.3.2015 01:45:00,51
18.3.2015 01:50:00,46
18.3.2015 01:55:00,48
18.3.2015 02:00:00,46
18.3.2015 02:05:00,43
18.3.2015 02:10:00,44
18.3.2015 02:15:00,40
18.3.2015 02:20:00,42
18.3.2015 02:25:00,42
18.3.2015 02:30:00,44
18.3.2015 02:35:00,41
18.3.2015 02:40:00,38
18.3.2015 02:45:00,41
18.3.2015 02:50:00,40
18.3.2015 02:55:00,43
18.3.2015 03:00:00,43
18.3.2015 03:05:00,43
18.3.2015 03:10:00,41
18.3.2015 03:15:00,40
18.3.2015 03:20:00,43
18.3.2015 03:25:00,38
18.3.2015 03:30:00,40
18.3.2015 03:35:00,37
18.3.2015 03:40:00,38
18.3.2015 03:45:00,39
18.3.2015 03:50:00,39
18.3.2015 03:55:00,40
18.3.2015 04:00:00,43
18.3.2015 04:05:00,43
18.3.2015 04:10:00,41
18.3.2015 04:15:00,37
18.3.2015 04:20:00,38
18.3.2015 04:25:00,38
18.3.2015 04:30:00,35
18.3.2015 04:35:00,36
18.3.2015 04:40:00,33
18.3.2015 04:45:00,35
18.3.2015 04:50:00,35
18.3.2015 04:55:00,34
18.3.2015 05:00:00,35
18.3.2015 05:05:00,37
18.3.2015 05:10:00,35
18.3.2015 05:15:00,35
18.3.2015 05:20:00,34
18.3.2015 05:25:00,33
18.3.2015 05:30:00,33
18.3.2015 05:35:00,33
18.3.2015 05:40:00,33
18.3.2015 05:45:00,32
18.3.2015 05:50:00,33
18.3.2015 05:55:00,34
18.3.2015 06:00:00,35
18.3.2015 06:05:00,36
18.3.2015 06:10:00,34
18.3.2015 06:15:00,37
18.3.2015 06:20:00,40
18.3.2015 06:25:00,38
18.3.2015 06:30:00,40
18.3.2015 06:35:00,44
18.3.2015 06:40:00,46
18.3.2015 06:45:00,49
18.3.2015 06:50:00,50
18.3.2015 06:55:00,56
18.3.2015 07:00:00,61
18.3.2015 07:05:00,64
18.3.2015 07:10:00,71
18.3.2015 07:15:00,77
18.3.2015 07:20:00,82
18.3.2015 07:25:00,89
18.3.2015 07:30:00,102
18.3.2015 07:35:00,109
18.3.2015 07:40:00,113
18.3.2015 07:45:00,119
18.3.2015 07:50:00,132
18.3.2015 07:55:00,133
18.3.2015 08:00:00,145
18.3.2015 08:05:00,146
18.3.2015 08:10:00,147
18.3.2015 08:15:00,143
18.3.2015 08:20:00,145
18.3.2015 08:25:00,143
18.3.2015 08:30:00,137
18.3.2015 08:35:00,134
18.3.2015 08:40:00,136
18.3.2015 08:45:00,138
18.3.2015 08:50:00,135
18.3.2015 08:55:00,125
18.3.2015 09:00:00,120
18.3.2015 09:05:00,118
18.3.2015 09:10:00,119
18.3.2015 09:15:00,115
18.3.2015 09:20:00,118
18.3.2015 09:25:00,111
18.3.2015 09:30:00,113
18.3.2015 09:35:00,111
18.3.2015 09:40:00,114
18.3.2015 09:45:00,116
18.3.2015 09:50:00,115
18.3.2015 09:55:00,112
18.3.2015 10:00:00,111
18.3.2015 10:05:00,109
18.3.2015 10:10:00,109
18.3.2015 10:15:00,109
18.3.2015 10:20:00,111
18.3.2015 10:25:00,108
18.3.2015 10:30:00,107
18.3.2015 10:35:00,110
18.3.2015 10:40:00,112
18.3.2015 10:45:00,109
18.3.2015 10:50:00,108
18.3.2015 10:55:00,111
18.3.2015 11:00:00,110
18.3.2015 11:05:00,106
18.3.2015 11:10:00,103
18.3.2015 11:15:00,103
18.3.2015 11:20:00,100
18.3.2015 11:25:00,100
18.3.2015 11:30:00,100
18.3.2015 11:35:00,103
18.3.2015 11:40:00,103
18.3.2015 11:45:00,102
18.3.2015 11:50:00,103
18.3.2015 11:55:00,99
18.3.2015 12:00:00,98
18.3.2015 12:05:00,97
18.3.2015 12:10:00,95
18.3.2015 12:15:00,95
18.3.2015 12:20:00,92
18.3.2015 12:25:00,94
18.3.2015 12:30:00,95
18.3.2015 12:40:00,93
18.3.2015 12:45:00,93
18.3.2015 12:50:00,92
18.3.2015 12:55:00,95
18.3.2015 13:00:00,93
18.3.2015 13:05:00,93
18.3.2015 13:10:00,92
18.3.2015 13:15:00,89
18.3.2015 13:20:00,90
18.3.2015 13:25:00,89
18.3.2015 13:30:00,87
18.3.2015 13:35:00,88
18.3.2015 13:40:00,85
18.3.2015 13:45:00,85
18.3.2015 13:50:00,89
18.3.2015 13:55:00,97
18.3.2015 14:00:00,93
18.3.2015 14:05:00,89
18.3.2015 14:10:00,89
18.3.2015 14:15:00,84
18.3.2015 14:20:00,86
18.3.2015 14:25:00,86
18.3.2015 14:30:00,83
18.3.2015 14:35:00,84
18.3.2015 14:40:00,84
18.3.2015 14:45:00,83
18.3.2015 14:50:00,82
18.3.2015 14:55:00,86
18.3.2015 15:00:00,82
18.3.2015 15:05:00,81
18.3.2015 15:10:00,82
18.3.2015 15:15:00,83
18.3.2015 15:20:00,82
18.3.2015 15:25:00,81
18.3.2015 15:30:00,82
18.3.2015 15:35:00,83
18.3.2015 15:40:00,80
18.3.2015 15:45:00,80
18.3.2015 15:50:00,82
18.3.2015 15:55:00,81
18.3.2015 16:00:00,81
18.3.2015 16:05:00,81
18.3.2015 16:10:00,82
18.3.2015 16:15:00,80
18.3.2015 16:20:00,81
18.3.2015 16:25:00,79
18.3.2015 16:30:00,78
18.3.2015 16:35:00,80
18.3.2015 16:40:00,79
18.3.2015 16:45:00,79
18.3.2015 16:50:00,81
18.3.2015 16:55:00,80
18.3.2015 17:00:00,80
18.3.2015 17:05:00,81
18.3.2015 17:10:00,79
18.3.2015 17:15:00,78
18.3.2015 17:20:00,79
18.3.2015 17:25:00,81
18.3.2015 17:30:00,79
18.3.2015 17:35:00,82
18.3.2015 17:40:00,79
18.3.2015 17:45:00,81
18.3.2015 17:50:00,81
18.3.2015 17:55:00,82
18.3.2015 18:00:00,82
18.3.2015 18:05:00,86
18.3.2015 18:10:00,84
18.3.2015 18:15:00,88
18.3.2015 18:20:00,83
18.3.2015 18:25:00,88
18.3.2015 18:30:00,90
18.3.2015 18:35:00,90
18.3.2015 18:40:00,89
18.3.2015 18:45:00,94
18.3.2015 18:50:00,92
18.3.2015 18:55:00,95
18.3.2015 19:00:00,98
18.3.2015 19:05:00,100
18.3.2015 19:10:00,100
18.3.2015 19:15:00,99
18.3.2015 19:20:00,102
18.3.2015 19:25:00,102
18.3.2015 19:30:00,102
18.3.2015 19:35:00,102
18.3.2015 19:40:00,102
18.3.2015 19:45:00,104
18.3.2015 19:50:00,103
18.3.2015 19:55:00,103
18.3.2015 20:00:00,105
18.3.2015 20:05:00,102
18.3.2015 20:10:00,104
18.3.2015 20:15:00,107
18.3.2015 20:20:00,104
18.3.2015 20:25:00,104
18.3.2015 20:30:00,103
18.3.2015 20:35:00,106
18.3.2015 20:40:00,105
18.3.2015 20:45:00,100
18.3.2015 20:50:00,102
18.3.2015 20:55:00,103
18.3.2015 21:00:00,103
18.3.2015 21:05:00,102
18.3.2015 21:10:00,97
18.3.2015 21:15:00,100
18.3.2015 21:20:00,100
18.3.2015 21:25:00,102
18.3.2015 21:30:00,94
18.3.2015 21:35:00,95
18.3.2015 21:40:00,96
18.3.2015 21:45:00,94
18.3.2015 21:50:00,92
18.3.2015 21:55:00,87
18.3.2015 22:00:00,88
18.3.2015 22:05:00,82
18.3.2015 22:10:00,84
18.3.2015 22:15:00,82
18.3.2015 22:20:00,81
18.3.2015 22:25:00,88
18.3.2015 22:30:00,85
18.3.2015 22:35:00,80
18.3.2015 22:40:00,79
18.3.2015 22:45:00,79
18.3.2015 22:50:00,82
18.3.2015 22:55:00,79
18.3.2015 23:00:00,77
18.3.2015 23:05:00,79
18.3.2015 23:10:00,79
18.3.2015 23:15:00,79
18.3.2015 23:20:00,79
18.3.2015 23:25:00,78
18.3.2015 23:30:00,76
18.3.2015 23:35:00,77
18.3.2015 23:40:00,75
18.3.2015 23:45:00,74
18.3.2015 23:50:00,72
18.3.2015 23:55:00,72
19.3.2015 00:00:00,70
19.3.2015 00:05:00,67
19.3.2015 00:10:00,64
19.3.2015 00:15:00,64
19.3.2015 00:20:00,64
19.3.2015 00:25:00,61
19.3.2015 00:30:00,62
19.3.2015 00:35:00,60
19.3.2015 00:40:00,60
19.3.2015 00:45:00,60
19.3.2015 00:50:00,58
19.3.2015 00:55:00,54
19.3.2015 01:00:00,53
19.3.2015 01:05:00,52
19.3.2015 01:10:00,51
19.3.2015 01:15:00,49
19.3.2015 01:20:00,47
19.3.2015 01:25:00,46
19.3.2015 01:30:00,46
19.3.2015 01:35:00,48
19.3.2015 01:40:00,49
19.3.2015 01:45:00,45
19.3.2015 01:50:00,46
19.3.2015 01:55:00,44
19.3.2015 02:00:00,44
19.3.2015 02:05:00,43
19.3.2015 02:10:00,42
19.3.2015 02:15:00,43
19.3.2015 02:20:00,43
19.3.2015 02:25:00,39
19.3.2015 02:30:00,39
19.3.2015 02:35:00,39
19.3.2015 02:40:00,38
19.3.2015 02:45:00,39
19.3.2015 02:50:00,40
19.3.2015 02:55:00,40
19.3.2015 03:00:00,38
19.3.2015 03:05:00,38
19.3.2015 03:10:00,38
19.3.2015 03:15:00,37
19.3.2015 03:20:00,36
19.3.2015 03:25:00,36
19.3.2015 03:30:00,36
19.3.2015 03:35:00,37
19.3.2015 03:40:00,38
19.3.2015 03:45:00,35
19.3.2015 03:50:00,36
19.3.2015 03:55:00,35
19.3.2015 04:00:00,37
19.3.2015 04:05:00,36
19.3.2015 04:10:00,34
19.3.2015 04:15:00,35
19.3.2015 04:20:00,36
19.3.2015 04:25:00,35
19.3.2015 04:30:00,34
19.3.2015 04:35:00,37
19.3.2015 04:40:00,33
19.3.2015 04:45:00,35
19.3.2015 04:50:00,36
19.3.2015 04:55:00,32
19.3.2015 05:00:00,32
19.3.2015 05:05:00,32
19.3.2015 05:10:00,35
19.3.2015 05:15:00,32
19.3.2015 05:20:00,32
19.3.2015 05:25:00,32
19.3.2015 05:30:00,32
19.3.2015 05:35:00,33
19.3.2015 05:40:00,33
19.3.2015 05:45:00,32
19.3.2015 05:50:00,32
19.3.2015 05:55:00,33
19.3.2015 06:00:00,36
19.3.2015 06:05:00,35
19.3.2015 06:10:00,37
19.3.2015 06:15:00,39
19.3.2015 06:20:00,39
19.3.2015 06:25:00,41
19.3.2015 06:30:00,45
19.3.2015 06:35:00,45
19.3.2015 06:40:00,45
19.3.2015 06:45:00,49
19.3.2015 06:50:00,55
19.3.2015 06:55:00,56
19.3.2015 07:00:00,58
19.3.2015 07:05:00,61
19.3.2015 07:10:00,73
19.3.2015 07:15:00,76
19.3.2015 07:20:00,82
19.3.2015 07:25:00,93
19.3.2015 07:30:00,101
19.3.2015 07:35:00,109
19.3.2015 07:40:00,112
19.3.2015 07:45:00,120
19.3.2015 07:50:00,130
19.3.2015 07:55:00,130
19.3.2015 08:00:00,139
19.3.2015 08:05:00,143
19.3.2015 08:10:00,144
19.3.2015 08:15:00,142
19.3.2015 08:20:00,151
19.3.2015 08:25:00,142
19.3.2015 08:30:00,146
19.3.2015 08:35:00,137
19.3.2015 08:40:00,135
19.3.2015 08:45:00,136
19.3.2015 08:50:00,126
19.3.2015 08:55:00,123
19.3.2015 09:00:00,121
19.3.2015 09:05:00,122
19.3.2015 09:10:00,122
19.3.2015 09:15:00,128
19.3.2015 09:20:00,126
19.3.2015 09:25:00,121
19.3.2015 09:30:00,120
19.3.2015 09:35:00,117
19.3.2015 09:40:00,118
19.3.2015 09:45:00,117
19.3.2015 09:50:00,113
19.3.2015 09:55:00,113
19.3.2015 10:00:00,115
19.3.2015 10:05:00,113
19.3.2015 10:10:00,110
19.3.2015 10:15:00,111
19.3.2015 10:20:00,111
19.3.2015 10:25:00,111
19.3.2015 10:30:00,110
19.3.2015 10:35:00,111
19.3.2015 10:40:00,107
19.3.2015 10:45:00,104
19.3.2015 10:50:00,103
19.3.2015 10:55:00,101
19.3.2015 11:00:00,99
19.3.2015 11:05:00,98
19.3.2015 11:10:00,100
19.3.2015 11:15:00,100
19.3.2015 11:20:00,100
19.3.2015 11:25:00,97
19.3.2015 11:30:00,97
19.3.2015 11:35:00,92
19.3.2015 11:40:00,92
19.3.2015 11:45:00,91
19.3.2015 11:50:00,90
19.3.2015 11:55:00,92
19.3.2015 12:00:00,92
19.3.2015 12:05:00,91
19.3.2015 12:10:00,91
19.3.2015 12:15:00,91
19.3.2015 12:20:00,94
19.3.2015 12:25:00,97
19.3.2015 12:30:00,96
19.3.2015 12:35:00,94
19.3.2015 12:40:00,92
19.3.2015 12:45:00,94
19.3.2015 12:50:00,86
19.3.2015 12:55:00,88
19.3.2015 13:00:00,86
19.3.2015 13:05:00,86
19.3.2015 13:10:00,89
19.3.2015 13:15:00,90
19.3.2015 13:20:00,90
19.3.2015 13:25:00,91
19.3.2015 13:30:00,91
19.3.2015 13:35:00,89
19.3.2015 13:40:00,86
19.3.2015 13:45:00,87
19.3.2015 13:50:00,85
19.3.2015 13:55:00,85
19.3.2015 14:00:00,86
19.3.2015 14:05:00,85
19.3.2015 14:10:00,86
19.3.2015 14:15:00,88
19.3.2015 14:20:00,88
19.3.2015 14:25:00,89
19.3.2015 14:30:00,83
19.3.2015 14:35:00,86
19.3.2015 14:40:00,85
19.3.2015 14:45:00,85
19.3.2015 14:50:00,86
19.3.2015 14:55:00,82
19.3.2015 15:00:00,80
19.3.2015 15:05:00,83
19.3.2015 15:10:00,82
19.3.2015 15:15:00,82
19.3.2015 15:20:00,81
19.3.2015 15:25:00,78
19.3.2015 15:30:00,81
19.3.2015 15:35:00,79
19.3.2015 15:40:00,85
19.3.2015 15:45:00,82
19.3.2015 15:50:00,85
19.3.2015 15:55:00,81
19.3.2015 16:00:00,79
19.3.2015 16:05:00,82
19.3.2015 16:10:00,79
19.3.2015 16:15:00,80
19.3.2015 16:20:00,81
19.3.2015 16:25:00,79
19.3.2015 16:30:00,81
19.3.2015 16:35:00,81
19.3.2015 16:40:00,81
19.3.2015 16:45:00,83
19.3.2015 16:50:00,82
19.3.2015 16:55:00,79
19.3.2015 17:00:00,81
19.3.2015 17:05:00,82
19.3.2015 17:10:00,81
19.3.2015 17:15:00,81
19.3.2015 17:20:00,95
19.3.2015 17:25:00,105
19.3.2015 17:30:00,106
19.3.2015 17:35:00,86
19.3.2015 17:40:00,84
19.3.2015 17:45:00,81
19.3.2015 17:50:00,81
19.3.2015 17:55:00,81
19.3.2015 18:00:00,86
19.3.2015 18:05:00,84
19.3.2015 18:10:00,85
19.3.2015 18:15:00,89
19.3.2015 18:20:00,89
19.3.2015 18:25:00,89
19.3.2015 18:30:00,86
19.3.2015 18:35:00,85
19.3.2015 18:40:00,88
19.3.2015 18:45:00,91
19.3.2015 18:50:00,91
19.3.2015 18:55:00,97
19.3.2015 19:00:00,93
19.3.2015 19:05:00,97
19.3.2015 19:10:00,98
19.3.2015 19:15:00,96
19.3.2015 19:20:00,98
19.3.2015 19:25:00,100
19.3.2015 19:30:00,105
19.3.2015 19:35:00,106
19.3.2015 19:40:00,102
19.3.2015 19:45:00,103
19.3.2015 19:50:00,104
19.3.2015 19:55:00,100
19.3.2015 20:00:00,100
19.3.2015 20:05:00,102
19.3.2015 20:10:00,100
19.3.2015 20:15:00,100
19.3.2015 20:20:00,102
19.3.2015 20:25:00,99
19.3.2015 20:30:00,99
19.3.2015 20:35:00,100
19.3.2015 20:40:00,100
19.3.2015 20:45:00,103
19.3.2015 20:50:00,102
19.3.2015 20:55:00,102
19.3.2015 21:00:00,102
19.3.2015 21:05:00,99
19.3.2015 21:10:00,94
19.3.2015 21:15:00,94
19.3.2015 21:20:00,97
19.3.2015 21:25:00,97
19.3.2015 21:30:00,95
19.3.2015 21:35:00,95
19.3.2015 21:40:00,92
19.3.2015 21:45:00,87
19.3.2015 21:50:00,89
19.3.2015 21:55:00,88
19.3.2015 22:00:00,85
19.3.2015 22:05:00,87
19.3.2015 22:10:00,86
19.3.2015 22:15:00,82
19.3.2015 22:20:00,80
19.3.2015 22:25:00,83
19.3.2015 22:30:00,83
19.3.2015 22:35:00,79
19.3.2015 22:40:00,80
19.3.2015 22:45:00,78
19.3.2015 22:50:00,78
19.3.2015 22:55:00,79
19.3.2015 23:00:00,78
19.3.2015 23:05:00,78
19.3.2015 23:10:00,81
19.3.2015 23:15:00,78
19.3.2015 23:20:00,78
19.3.2015 23:25:00,76
19.3.2015 23:30:00,75
19.3.2015 23:35:00,75
19.3.2015 23:40:00,74
19.3.2015 23:45:00,71
19.3.2015 23:50:00,71
19.3.2015 23:55:00,69
20.3.2015 00:00:00,73
20.3.2015 00:05:00,68
20.3.2015 00:10:00,64
20.3.2015 00:15:00,66
20.3.2015 00:20:00,63
20.3.2015 00:25:00,61
20.3.2015 00:30:00,60
20.3.2015 00:35:00,59
20.3.2015 00:40:00,58
20.3.2015 00:45:00,60
20.3.2015 00:50:00,58
20.3.2015 00:55:00,56
20.3.2015 01:00:00,56
20.3.2015 01:05:00,55
20.3.2015 01:10:00,52
20.3.2015 01:15:00,52
20.3.2015 01:20:00,51
20.3.2015 01:25:00,51
20.3.2015 01:30:00,48
20.3.2015 01:35:00,48
20.3.2015 01:40:00,44
20.3.2015 01:45:00,49
20.3.2015 01:50:00,46
20.3.2015 01:55:00,48
20.3.2015 02:00:00,45
20.3.2015 02:05:00,45
20.3.2015 02:10:00,44
20.3.2015 02:15:00,46
20.3.2015 02:20:00,44
20.3.2015 02:25:00,41
20.3.2015 02:30:00,41
20.3.2015 02:35:00,43
20.3.2015 02:40:00,41
20.3.2015 02:45:00,45
20.3.2015 02:50:00,43
20.3.2015 02:55:00,42
20.3.2015 03:00:00,45
20.3.2015 03:05:00,40
20.3.2015 03:10:00,39
20.3.2015 03:15:00,39
20.3.2015 03:20:00,41
20.3.2015 03:25:00,41
20.3.2015 03:30:00,41
20.3.2015 03:35:00,41
20.3.2015 03:40:00,39
20.3.2015 03:45:00,37
20.3.2015 03:50:00,39
20.3.2015 03:55:00,37
20.3.2015 04:00:00,40
20.3.2015 04:05:00,40
20.3.2015 04:10:00,38
20.3.2015 04:15:00,36
20.3.2015 04:20:00,36
20.3.2015 04:25:00,36
20.3.2015 04:30:00,35
20.3.2015 04:35:00,32
20.3.2015 04:40:00,34
20.3.2015 04:45:00,37
20.3.2015 04:50:00,36
20.3.2015 04:55:00,35
20.3.2015 05:00:00,36
20.3.2015 05:05:00,36
20.3.2015 05:10:00,34
20.3.2015 05:15:00,33
20.3.2015 05:20:00,32
20.3.2015 05:25:00,31
20.3.2015 05:30:00,35
20.3.2015 05:35:00,32
20.3.2015 05:40:00,33
20.3.2015 05:45:00,34
20.3.2015 05:50:00,38
20.3.2015 05:55:00,38
20.3.2015 06:00:00,38
20.3.2015 06:05:00,36
20.3.2015 06:10:00,38
20.3.2015 06:15:00,38
20.3.2015 06:20:00,39
20.3.2015 06:25:00,41
20.3.2015 06:30:00,44
20.3.2015 06:35:00,45
20.3.2015 06:40:00,45
20.3.2015 06:45:00,47
20.3.2015 06:50:00,48
20.3.2015 06:55:00,54
20.3.2015 07:00:00,56
20.3.2015 07:05:00,62
20.3.2015 07:10:00,71
20.3.2015 07:15:00,76
20.3.2015 07:20:00,81
20.3.2015 07:25:00,89
20.3.2015 07:30:00,94
20.3.2015 07:35:00,105
20.3.2015 07:40:00,111
20.3.2015 07:45:00,117
20.3.2015 07:50:00,121
20.3.2015 07:55:00,130
20.3.2015 08:00:00,138
20.3.2015 08:05:00,145
20.3.2015 08:10:00,143
20.3.2015 08:15:00,143
20.3.2015 08:20:00,141
20.3.2015 08:25:00,140
20.3.2015 08:30:00,140
20.3.2015 08:35:00,139
20.3.2015 08:40:00,134
20.3.2015 08:45:00,133
20.3.2015 08:50:00,126
20.3.2015 08:55:00,125
20.3.2015 09:00:00,127
20.3.2015 09:05:00,122
20.3.2015 09:10:00,118
20.3.2015 09:15:00,119
20.3.2015 09:20:00,117
20.3.2015 09:25:00,117
20.3.2015 09:30:00,113
20.3.2015 09:35:00,115
20.3.2015 09:40:00,115
20.3.2015 09:45:00,115
20.3.2015 09:50:00,113
20.3.2015 09:55:00,115
20.3.2015 10:00:00,118
20.3.2015 10:05:00,115
20.3.2015 10:10:00,109
20.3.2015 10:15:00,106
20.3.2015 10:20:00,106
20.3.2015 10:25:00,105
20.3.2015 10:30:00,106
20.3.2015 10:35:00,105
20.3.2015 10:40:00,105
20.3.2015 10:45:00,107
20.3.2015 10:50:00,107
20.3.2015 10:55:00,106
20.3.2015 11:00:00,103
20.3.2015 11:05:00,104
20.3.2015 11:10:00,102
20.3.2015 11:15:00,102
20.3.2015 11:20:00,103
20.3.2015 11:25:00,105
20.3.2015 11:30:00,102
20.3.2015 11:35:00,105
20.3.2015 11:40:00,101
20.3.2015 11:45:00,107
20.3.2015 11:50:00,102
20.3.2015 11:55:00,100
20.3.2015 12:00:00,103
20.3.2015 12:05:00,98
20.3.2015 12:10:00,102
20.3.2015 12:15:00,99
20.3.2015 12:20:00,98
20.3.2015 12:25:00,96
20.3.2015 12:30:00,96
20.3.2015 12:35:00,97
20.3.2015 12:40:00,96
20.3.2015 12:45:00,96
20.3.2015 12:50:00,94
20.3.2015 12:55:00,93
20.3.2015 13:00:00,91
20.3.2015 13:05:00,92
20.3.2015 13:10:00,91
20.3.2015 13:15:00,94
20.3.2015 13:20:00,91
20.3.2015 13:25:00,94
20.3.2015 13:30:00,94
20.3.2015 13:35:00,88
20.3.2015 13:40:00,83
20.3.2015 13:45:00,87
20.3.2015 13:50:00,88
20.3.2015 13:55:00,88
20.3.2015 14:00:00,83
20.3.2015 14:05:00,83
20.3.2015 14:10:00,84
20.3.2015 14:15:00,83
20.3.2015 14:20:00,86
20.3.2015 14:25:00,85
20.3.2015 14:30:00,86
20.3.2015 14:35:00,84
20.3.2015 14:40:00,88
20.3.2015 14:45:00,85
20.3.2015 14:50:00,87
20.3.2015 14:55:00,85
20.3.2015 15:00:00,86
20.3.2015 15:05:00,85
20.3.2015 15:10:00,83
20.3.2015 15:15:00,81
20.3.2015 15:20:00,82
20.3.2015 15:25:00,85
20.3.2015 15:30:00,85
20.3.2015 15:35:00,84
20.3.2015 15:40:00,83
20.3.2015 15:45:00,83
20.3.2015 15:50:00,83
20.3.2015 15:55:00,85
20.3.2015 16:00:00,82
20.3.2015 16:05:00,82
20.3.2015 16:10:00,85
20.3.2015 16:15:00,82
20.3.2015 16:20:00,83
20.3.2015 16:25:00,81
20.3.2015 16:30:00,82
20.3.2015 16:35:00,86
20.3.2015 16:40:00,83
20.3.2015 16:45:00,85
20.3.2015 16:50:00,81
20.3.2015 16:55:00,82
20.3.2015 17:00:00,80
20.3.2015 17:05:00,82
20.3.2015 17:10:00,83
20.3.2015 17:15:00,83
20.3.2015 17:20:00,80
20.3.2015 17:25:00,84
20.3.2015 17:30:00,86
20.3.2015 17:35:00,91
20.3.2015 17:40:00,90
20.3.2015 17:45:00,89
20.3.2015 17:50:00,87
20.3.2015 17:55:00,88
20.3.2015 18:00:00,93
20.3.2015 18:05:00,101
20.3.2015 18:10:00,103
20.3.2015 18:15:00,105
20.3.2015 18:20:00,97
20.3.2015 18:25:00,93
20.3.2015 18:30:00,89
20.3.2015 18:35:00,86
20.3.2015 18:40:00,86
20.3.2015 18:45:00,86
20.3.2015 18:50:00,90
20.3.2015 18:55:00,91
20.3.2015 19:00:00,94
20.3.2015 19:05:00,95
20.3.2015 19:10:00,99
20.3.2015 19:15:00,99
20.3.2015 19:20:00,98
20.3.2015 19:25:00,95
20.3.2015 19:30:00,95
20.3.2015 19:35:00,93
20.3.2015 19:40:00,99
20.3.2015 19:45:00,99
20.3.2015 19:50:00,97
20.3.2015 19:55:00,96
20.3.2015 20:00:00,97
20.3.2015 20:05:00,98
20.3.2015 20:10:00,94
20.3.2015 20:15:00,94
20.3.2015 20:20:00,92
20.3.2015 20:25:00,92
20.3.2015 20:30:00,89
20.3.2015 20:35:00,91
20.3.2015 20:40:00,92
20.3.2015 20:45:00,92
20.3.2015 20:50:00,92
20.3.2015 20:55:00,94
20.3.2015 21:00:00,94
20.3.2015 21:05:00,89
20.3.2015 21:10:00,89
20.3.2015 21:15:00,85
20.3.2015 21:20:00,84
20.3.2015 21:25:00,83
20.3.2015 21:30:00,85
20.3.2015 21:35:00,83
20.3.2015 21:40:00,83
20.3.2015 21:45:00,79
20.3.2015 21:50:00,81
20.3.2015 21:55:00,81
20.3.2015 22:00:00,81
20.3.2015 22:05:00,78
20.3.2015 22:10:00,77
20.3.2015 22:15:00,78
20.3.2015 22:20:00,78
20.3.2015 22:25:00,77
20.3.2015 22:30:00,77
20.3.2015 22:35:00,76
20.3.2015 22:40:00,77
20.3.2015 22:45:00,75
20.3.2015 22:50:00,73
20.3.2015 22:55:00,72
20.3.2015 23:00:00,73
20.3.2015 23:05:00,75
20.3.2015 23:10:00,73
20.3.2015 23:15:00,71
20.3.2015 23:20:00,72
20.3.2015 23:25:00,75
20.3.2015 23:30:00,74
20.3.2015 23:35:00,71
20.3.2015 23:40:00,70
20.3.2015 23:45:00,70
20.3.2015 23:50:00,67
20.3.2015 23:55:00,67
21.3.2015 00:00:00,66
21.3.2015 00:05:00,64
21.3.2015 00:10:00,64
21.3.2015 00:15:00,62
21.3.2015 00:20:00,64
21.3.2015 00:25:00,61
21.3.2015 00:30:00,59
21.3.2015 00:35:00,59
21.3.2015 00:40:00,59
21.3.2015 00:45:00,59
21.3.2015 00:50:00,58
21.3.2015 00:55:00,57
21.3.2015 01:00:00,57
21.3.2015 01:05:00,56
21.3.2015 01:10:00,56
21.3.2015 01:15:00,54
21.3.2015 01:20:00,52
21.3.2015 01:25:00,53
21.3.2015 01:30:00,51
21.3.2015 01:35:00,53
21.3.2015 01:40:00,52
21.3.2015 01:45:00,51
21.3.2015 01:50:00,51
21.3.2015 01:55:00,51
21.3.2015 02:00:00,47
21.3.2015 02:05:00,49
21.3.2015 02:10:00,48
21.3.2015 02:15:00,47
21.3.2015 02:20:00,47
21.3.2015 02:25:00,50
21.3.2015 02:30:00,50
21.3.2015 02:35:00,45
21.3.2015 02:40:00,47
21.3.2015 02:45:00,46
21.3.2015 02:50:00,48
21.3.2015 02:55:00,46
21.3.2015 03:00:00,48
21.3.2015 03:05:00,48
21.3.2015 03:10:00,45
