date,U17,Baseflow,U17_without_baseflow,MOL5
2016-12-04 08:00:00,87.58333333333333,198.25,0.0,0.0
2016-12-04 09:00:00,110.16666666666667,208.83333333333334,0.0,0.0
2016-12-04 10:00:00,145.33333333333334,211.25,0.0,0.0
2016-12-04 11:00:00,184.16666666666666,245.0,0.0,0.0
2016-12-04 12:00:00,194.33333333333334,247.0,0.0,0.0
2016-12-04 13:00:00,193.0,237.66666666666666,0.0,0.0
2016-12-04 14:00:00,189.0,224.5,0.0,0.0
2016-12-04 15:00:00,176.58333333333334,209.33333333333334,0.0,0.0
2016-12-04 16:00:00,161.75,191.91666666666666,0.0,0.0
2016-12-04 17:00:00,158.58333333333334,184.41666666666666,0.0,0.0
2016-12-04 18:00:00,164.66666666666666,189.25,0.0,0.0
2016-12-04 19:00:00,177.83333333333334,208.91666666666666,0.0,0.0
2016-12-04 20:00:00,179.08333333333334,212.08333333333334,0.0,0.0
2016-12-04 21:00:00,164.08333333333334,199.75,0.0,0.0
2016-12-04 22:00:00,140.83333333333334,169.41666666666666,0.0,0.0
2016-12-04 23:00:00,125.41666666666667,140.75,0.0,0.0
2016-12-05 00:00:00,109.33333333333333,126.33333333333333,0.0,0.0
2016-12-05 01:00:00,96.25,106.91666666666667,0.0,0.0
2016-12-05 02:00:00,87.91666666666667,96.33333333333333,0.0,0.0
2016-12-05 03:00:00,84.16666666666667,92.66666666666667,0.0,0.0
2016-12-05 04:00:00,81.91666666666667,91.0,0.0,0.0
2016-12-05 05:00:00,81.83333333333333,89.41666666666667,0.0,0.0
2016-12-05 06:00:00,83.41666666666667,92.58333333333333,0.0,0.0
2016-12-05 07:00:00,107.83333333333333,126.33333333333333,0.0,0.0
2016-12-05 08:00:00,140.25,198.25,0.0,0.0
2016-12-05 09:00:00,140.0,208.83333333333334,0.0,0.0
2016-12-05 10:00:00,141.83333333333334,211.25,0.0,0.0
2016-12-05 11:00:00,142.75,245.0,0.0,0.0
2016-12-05 12:00:00,139.33333333333334,247.0,0.0,0.0
2016-12-05 13:00:00,138.33333333333334,237.66666666666666,0.0,0.0
2016-12-05 14:00:00,131.83333333333334,224.5,0.0,0.0
2016-12-05 15:00:00,131.91666666666666,209.33333333333334,0.0,0.0
2016-12-05 16:00:00,129.0,191.91666666666666,0.0,0.0
2016-12-05 17:00:00,130.16666666666666,184.41666666666666,0.0,0.0
2016-12-05 18:00:00,135.25,189.25,0.0,0.0
2016-12-05 19:00:00,144.41666666666666,208.91666666666666,0.0,0.0
2016-12-05 20:00:00,150.91666666666666,212.08333333333334,0.0,0.0
2016-12-05 21:00:00,145.75,199.75,0.0,0.0
2016-12-05 22:00:00,135.0,169.41666666666666,0.0,0.0
2016-12-05 23:00:00,122.58333333333333,140.75,0.0,0.0
2016-12-06 00:00:00,108.0,126.33333333333333,0.0,0.0
2016-12-06 01:00:00,96.5,106.91666666666667,0.0,0.0
2016-12-06 02:00:00,89.16666666666667,96.33333333333333,0.0,0.0
2016-12-06 03:00:00,88.16666666666667,92.66666666666667,0.0,0.0
2016-12-06 04:00:00,86.25,91.0,0.0,0.0
2016-12-06 05:00:00,84.66666666666667,89.41666666666667,0.0,0.0
2016-12-06 06:00:00,87.5,92.58333333333333,0.0,0.0
2016-12-06 07:00:00,112.0,126.33333333333333,0.0,0.0
2016-12-06 08:00:00,138.5,198.25,0.0,0.0
2016-12-06 09:00:00,161.33333333333334,208.83333333333334,0.0,0.0
2016-12-06 10:00:00,151.33333333333334,211.25,0.0,0.0
2016-12-06 11:00:00,147.58333333333334,245.0,0.0,0.0
