date,U05,Baseflow,U05_without_baseflow,WOL5
2018-07-14 21:00:00,543.4166666666666,755.75,0.0,0.0
2018-07-14 22:00:00,538.1666666666666,703.8333333333334,0.0,0.0
2018-07-14 23:00:00,526.0833333333334,622.5833333333334,0.0,0.0
2018-07-15 00:00:00,488.8333333333333,558.8333333333334,0.0,0.0
2018-07-15 01:00:00,441.4166666666667,494.5,0.0,0.0
2018-07-15 02:00:00,431.0833333333333,581.1666666666666,0.0,0.0
2018-07-15 03:00:00,389.5833333333333,535.0,0.0,0.0
2018-07-15 04:00:00,366.5,441.0833333333333,0.0,0.0
2018-07-15 05:00:00,349.5,388.1666666666667,0.0011666666666666668,0.0
2018-07-15 06:00:00,346.9166666666667,398.5833333333333,0.0,0.0
2018-07-15 07:00:00,374.4166666666667,584.0833333333334,0.0,0.0
2018-07-15 08:00:00,420.8333333333333,830.9166666666666,0.0,0.0
2018-07-15 09:00:00,507.3333333333333,817.1666666666666,0.0,0.0
2018-07-15 10:00:00,673.25,810.5833333333334,0.0,0.0
2018-07-15 11:00:00,718.25,817.3333333333334,0.0,0.0
2018-07-15 12:00:00,712.9166666666666,800.4166666666666,0.0,0.0
2018-07-15 13:00:00,674.0833333333334,770.3333333333334,0.0,0.0
2018-07-15 14:00:00,633.4166666666666,739.3333333333334,0.0,0.0
2018-07-15 15:00:00,586.6666666666666,705.1666666666666,0.0,0.0
2018-07-15 16:00:00,554.0833333333334,907.9166666666666,0.0,0.0
2018-07-15 17:00:00,560.0,866.1666666666666,0.0,0.0
2018-07-15 18:00:00,526.3333333333334,730.8333333333334,0.0,0.0
2018-07-15 19:00:00,517.6666666666666,708.0,0.0,0.0
2018-07-15 20:00:00,556.6666666666666,747.3333333333334,0.0,0.0
2018-07-15 21:00:00,597.8333333333334,755.75,0.0,0.0
2018-07-15 22:00:00,603.9166666666666,703.8333333333334,0.0,0.0
2018-07-15 23:00:00,576.8333333333334,622.5833333333334,0.0,0.0
2018-07-16 00:00:00,521.25,558.8333333333334,0.0,0.0
2018-07-16 01:00:00,437.75,494.5,0.0,0.0
2018-07-16 02:00:00,424.5,581.1666666666666,0.0,0.0
2018-07-16 03:00:00,388.8333333333333,535.0,0.0,0.0
2018-07-16 04:00:00,361.3333333333333,441.0833333333333,0.0,0.0
2018-07-16 05:00:00,342.5833333333333,388.1666666666667,0.0,0.0
2018-07-16 06:00:00,357.6666666666667,398.5833333333333,0.0,0.0
2018-07-16 07:00:00,452.6666666666667,584.0833333333334,0.0,0.0
2018-07-16 08:00:00,658.6666666666666,830.9166666666666,0.0,0.0
2018-07-16 09:00:00,730.25,817.1666666666666,0.0,0.0
2018-07-16 10:00:00,703.0,810.5833333333334,0.0,0.0
2018-07-16 11:00:00,682.8333333333334,817.3333333333334,0.0,0.0
2018-07-16 12:00:00,647.5833333333334,800.4166666666666,0.0,0.0
2018-07-16 13:00:00,617.3333333333334,770.3333333333334,0.0,0.0
2018-07-16 14:00:00,595.5833333333334,739.3333333333334,0.0,0.0
2018-07-16 15:00:00,611.8333333333334,705.1666666666666,0.0,0.0
2018-07-16 16:00:00,549.0,907.9166666666666,0.0,0.0
2018-07-16 17:00:00,512.0833333333334,866.1666666666666,0.0,0.0
2018-07-16 18:00:00,534.1666666666666,730.8333333333334,0.0,0.01853477808333333
2018-07-16 19:00:00,597.8333333333334,708.0,0.001,0.23616847650000003
2018-07-16 20:00:00,803.6666666666666,747.3333333333334,0.05633333333333334,0.3254640060833333
2018-07-16 21:00:00,819.3333333333334,755.75,0.06616666666666667,0.0
2018-07-16 22:00:00,667.5833333333334,703.8333333333334,0.0,0.0
2018-07-16 23:00:00,577.8333333333334,622.5833333333334,0.0,0.0
2018-07-17 00:00:00,487.4166666666667,558.8333333333334,0.0,0.0
2018-07-17 01:00:00,434.3333333333333,494.5,0.0,0.0
2018-07-17 02:00:00,403.3333333333333,581.1666666666666,0.0,0.0
2018-07-17 03:00:00,367.75,535.0,0.0,0.0
2018-07-17 04:00:00,361.5833333333333,441.0833333333333,0.0,0.0
2018-07-17 05:00:00,350.0833333333333,388.1666666666667,0.0,0.0
2018-07-17 06:00:00,347.3333333333333,398.5833333333333,0.0,0.0
2018-07-17 07:00:00,443.8333333333333,584.0833333333334,0.0,0.0
2018-07-17 08:00:00,656.75,830.9166666666666,0.0,0.0
2018-07-17 09:00:00,720.0,817.1666666666666,0.0,0.0
2018-07-17 10:00:00,696.0,810.5833333333334,0.0,0.0
2018-07-17 11:00:00,671.3333333333334,817.3333333333334,0.0,0.0
2018-07-17 12:00:00,631.3333333333334,800.4166666666666,0.0,0.0
2018-07-17 13:00:00,606.3333333333334,770.3333333333334,0.0,0.0
2018-07-17 14:00:00,581.1666666666666,739.3333333333334,0.0,0.0
2018-07-17 15:00:00,559.4166666666666,705.1666666666666,0.0,0.0
2018-07-17 16:00:00,513.4166666666666,907.9166666666666,0.0,0.0
2018-07-17 17:00:00,510.0,866.1666666666666,0.0,0.0
2018-07-17 18:00:00,498.8333333333333,730.8333333333334,0.0,0.0
2018-07-17 19:00:00,555.9166666666666,708.0,0.0,0.0
2018-07-17 20:00:00,600.8333333333334,747.3333333333334,0.0,0.0
2018-07-17 21:00:00,599.9166666666666,755.75,0.0,0.0
2018-07-17 22:00:00,595.4166666666666,703.8333333333334,0.0,0.0
2018-07-17 23:00:00,569.0,622.5833333333334,0.0,0.0
2018-07-18 00:00:00,492.0833333333333,558.8333333333334,0.0,0.0
2018-07-18 01:00:00,448.25,494.5,0.0,0.0
2018-07-18 02:00:00,426.5,581.1666666666666,0.0,0.0
2018-07-18 03:00:00,374.0833333333333,535.0,0.0,0.0
2018-07-18 04:00:00,374.25,441.0833333333333,0.0,0.0
2018-07-18 05:00:00,357.4166666666667,388.1666666666667,0.0007500000000000001,0.0
2018-07-18 06:00:00,375.0833333333333,398.5833333333333,0.009,0.0
2018-07-18 07:00:00,440.5,584.0833333333334,0.0,0.0
2018-07-18 08:00:00,654.8333333333334,830.9166666666666,0.0,0.0
2018-07-18 09:00:00,747.5833333333334,817.1666666666666,0.0,0.0
2018-07-18 10:00:00,712.6666666666666,810.5833333333334,0.0,0.0
2018-07-18 11:00:00,694.6666666666666,817.3333333333334,0.0,0.0
2018-07-18 12:00:00,662.75,800.4166666666666,0.0,0.0
2018-07-18 13:00:00,601.75,770.3333333333334,0.0,0.0
2018-07-18 14:00:00,566.6666666666666,739.3333333333334,0.0,0.0
2018-07-18 15:00:00,555.9166666666666,705.1666666666666,0.0,0.0
2018-07-18 16:00:00,510.0833333333333,907.9166666666666,0.0,0.0
2018-07-18 17:00:00,493.1666666666667,866.1666666666666,0.0,0.0
2018-07-18 18:00:00,517.0,730.8333333333334,0.0,0.0
2018-07-18 19:00:00,545.3333333333334,708.0,0.0,0.0
2018-07-18 20:00:00,573.0,747.3333333333334,0.0,0.0
2018-07-18 21:00:00,588.6666666666666,755.75,0.0,0.0
2018-07-18 22:00:00,587.1666666666666,703.8333333333334,0.0,0.0
2018-07-18 23:00:00,566.25,622.5833333333334,0.0,0.0
